timeOnIce,goals,assists,plusMinus,powerPlayGoals,shots,hits,penaltyMinutes,points
760.2,0.0,0.2,0.0,0.0,0.8,2.8,1.8,0.0
780.0,0.0,0.2,-0.2,0.0,0.8,2.2,1.8,0.0
777.4,0.0,0.2,-0.6,0.0,1.2,2.2,1.8,0.0
766.6,0.0,0.2,-0.4,0.0,1.0,1.6,0.4,0.0
748.8,0.0,0.2,-0.4,0.0,1.0,1.0,0.4,0.0
774.4,0.0,0.0,-0.6,0.0,1.2,1.2,0.0,0.0
755.2,0.0,0.0,-0.4,0.0,1.4,1.8,1.0,0.0
734.6,0.0,0.0,0.0,0.0,1.2,1.8,1.0,0.0
703.6,0.0,0.0,0.0,0.0,1.2,2.6,3.0,0.0
693.8,0.0,0.0,-0.2,0.0,0.8,2.6,3.4,0.0
654.8,0.0,0.0,-0.6,0.0,1.2,2.8,3.4,1.0
653.8,0.2,0.0,-0.4,0.0,1.0,2.6,2.4,0.0
635.0,0.2,0.0,-0.4,0.0,1.2,3.0,3.8,0.0
669.6,0.2,0.0,0.0,0.0,1.4,2.0,1.8,0.0
716.6,0.2,0.0,0.0,0.0,1.8,2.0,1.4,0.0
748.0,0.2,0.0,0.2,0.0,1.6,2.4,1.8,0.0
709.2,0.0,0.0,-0.2,0.0,1.4,2.4,2.8,0.0
701.4,0.0,0.0,-0.2,0.0,1.2,2.0,1.4,0.0
693.8,0.0,0.0,-0.8,0.0,1.0,2.4,1.4,1.0
613.8,0.2,0.0,-0.4,0.0,0.8,2.6,1.4,0.0
563.2,0.2,0.0,-0.2,0.0,0.4,1.8,2.0,1.0
581.8,0.2,0.2,0.0,0.0,0.8,1.8,1.0,0.0
569.2,0.2,0.2,-0.2,0.0,0.6,2.4,1.0,0.0
530.2,0.2,0.2,0.0,0.0,0.8,2.6,1.0,1.0
581.0,0.0,0.4,0.0,0.0,1.0,2.0,1.0,0.0
586.4,0.0,0.4,-0.2,0.0,1.8,2.0,0.0,0.0
627.6,0.0,0.2,-0.2,0.0,1.4,2.2,0.0,0.0
645.6,0.0,0.2,0.2,0.0,1.4,2.0,0.0,1.0
692.6,0.2,0.2,0.2,0.0,1.6,1.4,0.0,0.0
695.4,0.4,0.2,0.4,0.0,1.6,1.0,0.8,0.0
715.6,0.4,0.2,0.2,0.0,2.4,0.8,0.8,0.0
772.0,0.4,0.2,0.0,0.0,2.8,1.2,0.8,0.0
784.4,0.4,0.2,0.2,0.0,3.4,1.2,0.8,2.0
867.0,0.4,0.4,0.4,0.2,3.6,1.0,0.4,2.0
901.2,0.4,0.4,-0.6,0.2,4.0,0.4,0.0,0.0
886.0,0.4,0.4,-0.8,0.2,3.6,0.6,0.0,0.0
875.8,0.4,0.4,-1.0,0.2,2.8,0.2,0.4,0.0
843.6,0.4,0.4,-1.6,0.2,2.6,0.2,0.4,0.0
821.8,0.2,0.2,-2.0,0.0,1.8,0.2,0.8,0.0
788.8,0.0,0.0,-1.8,0.0,1.2,0.4,1.6,0.0
804.6,0.0,0.0,-1.8,0.0,1.4,0.6,1.6,1.0
832.0,0.0,0.2,-1.6,0.0,1.8,0.6,1.2,0.0
884.4,0.0,0.2,-1.0,0.0,1.6,0.8,1.2,0.0
910.6,0.0,0.2,-1.0,0.0,2.0,1.0,0.8,0.0
943.8,0.0,0.2,-0.4,0.0,2.0,0.8,0.0,0.0
937.2,0.0,0.2,0.0,0.0,1.6,0.6,0.4,0.0
901.6,0.0,0.0,-0.2,0.0,1.4,0.6,0.4,1.0
861.4,0.0,0.2,-0.2,0.0,1.2,0.4,0.4,0.0
849.6,0.0,0.2,0.0,0.0,1.0,0.4,0.4,0.0
834.8,0.0,0.2,-0.2,0.0,1.2,0.6,0.4,0.0
849.2,0.0,0.2,-0.2,0.0,3.0,0.6,0.8,0.0
842.0,0.0,0.2,0.0,0.0,3.2,0.8,0.8,1.0
833.4,0.0,0.2,0.0,0.0,3.4,1.0,0.8,1.0
825.0,0.0,0.4,-0.2,0.0,3.6,1.0,0.8,0.0
850.0,0.0,0.4,-0.2,0.0,3.4,1.0,1.2,0.0
868.6,0.0,0.4,-0.4,0.0,2.2,0.8,0.4,0.0
905.2,0.0,0.4,-0.6,0.0,2.4,0.6,0.4,0.0
922.8,0.0,0.2,-0.8,0.0,2.6,0.4,0.4,0.0
930.4,0.0,0.0,-0.6,0.0,2.6,0.6,0.4,0.0
936.8,0.0,0.0,-0.8,0.0,2.6,0.6,0.0,0.0
925.2,0.0,0.0,-1.0,0.0,2.2,0.8,0.0,1.0
915.0,0.2,0.0,-0.6,0.0,1.8,1.0,0.0,0.0
937.8,0.2,0.0,-0.4,0.0,1.6,1.4,0.0,1.0
923.2,0.4,0.0,-0.6,0.0,1.6,1.2,0.0,0.0
894.0,0.4,0.0,-0.4,0.0,2.0,1.2,0.8,1.0
851.8,0.4,0.2,0.2,0.0,1.8,1.2,0.8,0.0
834.8,0.2,0.2,0.0,0.0,2.2,1.0,0.8,0.0
811.2,0.2,0.2,-0.2,0.0,1.8,1.0,1.2,1.0
809.0,0.2,0.2,-0.4,0.0,1.8,1.6,1.2,0.0
810.8,0.2,0.2,-0.4,0.0,1.2,1.8,0.4,0.0
819.6,0.2,0.0,-0.6,0.0,1.4,1.8,3.4,0.0
806.2,0.2,0.0,-0.8,0.0,0.8,1.8,3.4,0.0
754.0,0.2,0.0,-0.8,0.0,0.8,1.4,3.0,0.0
746.8,0.0,0.0,-0.4,0.0,0.6,0.8,3.0,0.0
728.8,0.0,0.0,-0.6,0.0,1.2,0.4,3.4,1.0
727.2,0.2,0.0,-0.8,0.0,1.2,0.2,0.4,0.0
729.8,0.2,0.0,-0.4,0.0,1.4,0.4,0.4,0.0
766.8,0.2,0.0,-0.2,0.0,2.0,0.4,0.4,1.0
777.0,0.2,0.2,0.0,0.0,2.0,0.6,0.8,1.0
813.4,0.4,0.2,0.4,0.0,2.2,0.6,0.4,0.0
803.2,0.2,0.2,0.4,0.0,2.2,0.6,0.8,0.0
815.4,0.2,0.2,0.0,0.0,2.2,0.6,0.8,1.0
818.6,0.4,0.2,0.2,0.0,2.4,0.6,1.6,0.0
801.2,0.4,0.0,0.0,0.0,2.6,0.2,1.2,0.0
778.2,0.2,0.0,-0.2,0.0,2.4,0.2,1.2,0.0
796.4,0.2,0.0,-0.2,0.0,2.0,0.2,0.8,0.0
803.2,0.2,0.0,-0.2,0.0,2.0,0.2,0.8,1.0
804.2,0.0,0.2,-0.4,0.0,1.6,0.2,0.0,0.0
792.2,0.0,0.2,-0.2,0.0,1.4,0.4,0.0,0.0
787.4,0.0,0.2,-0.2,0.0,0.8,0.6,0.0,0.0
786.0,0.0,0.2,0.0,0.0,1.0,0.6,0.0,0.0
766.0,0.0,0.2,0.2,0.0,1.0,0.8,2.0,2.0
762.2,0.0,0.4,0.0,0.0,1.4,0.8,2.0,0.0
796.8,0.0,0.4,-0.6,0.0,1.2,1.0,2.4,0.0
801.8,0.0,0.4,-0.6,0.0,1.8,1.0,2.4,3.0
814.2,0.4,0.6,0.0,0.0,2.2,1.0,2.4,0.0
808.8,0.4,0.6,-0.2,0.0,2.0,0.6,1.4,1.0
813.0,0.4,0.4,0.2,0.0,1.4,1.2,1.4,2.0
798.6,0.8,0.4,0.2,0.0,2.0,1.4,1.0,2.0
869.8,0.2,0.2,0.6,0.0,1.8,1.2,0.4,0.0
861.6,0.2,0.0,0.2,0.0,1.2,1.0,0.4,0.0
841.2,0.2,0.0,0.2,0.0,1.0,0.6,0.0,0.0
868.8,0.2,0.0,0.2,0.0,1.2,1.0,0.0,0.0
844.2,0.2,0.0,0.2,0.0,1.6,0.6,0.0,0.0
827.0,0.0,0.0,0.0,0.0,1.4,0.6,0.0,0.0
818.0,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.0
860.2,0.0,0.0,0.2,0.0,1.0,1.2,0.4,0.0
798.8,0.0,0.0,0.2,0.0,0.8,1.0,0.4,1.0
825.6,0.0,0.2,0.4,0.0,1.0,1.0,0.4,0.0
768.8,0.0,0.2,0.4,0.0,1.6,1.0,0.4,0.0
777.8,0.0,0.2,0.4,0.0,1.8,1.0,0.0,1.0
758.2,0.2,0.2,0.4,0.0,1.8,1.0,0.0,0.0
798.8,0.2,0.2,-0.2,0.0,1.8,0.8,0.0,0.0
805.2,0.2,0.0,-0.6,0.0,1.6,0.8,0.0,1.0
819.0,0.2,0.2,-0.6,0.0,1.0,0.6,0.0,0.0
767.2,0.2,0.2,-0.8,0.0,0.8,0.8,0.0,0.0
798.2,0.0,0.2,-1.2,0.0,1.2,0.6,0.0,0.0
776.6,0.0,0.2,-0.6,0.0,1.0,1.0,0.0,0.0
732.8,0.0,0.2,-0.6,0.0,0.8,1.0,0.0,0.0
764.0,0.0,0.0,-0.6,0.0,0.8,1.0,0.0,1.0
843.6,0.0,0.2,-0.4,0.0,0.8,0.8,0.0,0.0
813.8,0.0,0.2,-0.4,0.0,0.6,0.6,0.0,1.0
830.6,0.0,0.4,-0.2,0.0,0.6,0.2,0.0,0.0
913.0,0.0,0.4,-0.2,0.0,0.6,0.6,0.0,0.0
933.2,0.0,0.4,-0.2,0.0,1.0,0.6,0.0,1.0
881.8,0.0,0.4,0.2,0.0,1.0,0.8,0.4,0.0
919.0,0.0,0.4,0.4,0.0,0.8,1.0,0.4,0.0
912.4,0.0,0.2,-0.2,0.0,0.8,1.2,0.4,1.0
849.2,0.0,0.4,0.2,0.0,0.6,0.8,0.4,2.0
841.8,0.4,0.4,0.6,0.0,0.8,1.0,0.4,0.0
748.2,0.4,0.2,0.2,0.0,0.8,0.8,0.0,0.0
707.2,0.4,0.2,0.2,0.0,0.6,1.0,0.0,0.0
665.4,0.4,0.2,0.6,0.0,0.8,1.0,0.0,0.0
604.2,0.4,0.0,0.2,0.0,1.2,1.0,0.0,0.0
535.0,0.0,0.0,-0.4,0.0,0.8,0.8,0.0,0.0
601.8,0.0,0.0,-0.4,0.0,1.0,1.0,0.0,0.0
574.0,0.0,0.0,-0.4,0.0,1.0,1.6,0.0,0.0
586.0,0.0,0.0,-0.6,0.0,0.8,1.6,0.0,1.0
619.6,0.2,0.0,-0.2,0.0,1.2,2.0,0.0,0.0
645.6,0.2,0.0,-0.2,0.0,1.0,2.0,0.0,0.0
725.4,0.2,0.0,-0.2,0.0,1.0,1.8,0.4,0.0
696.8,0.2,0.0,-0.2,0.0,1.2,1.4,0.4,1.0
691.6,0.4,0.0,0.2,0.0,1.6,1.4,0.4,0.0
759.4,0.2,0.0,0.0,0.0,1.2,1.2,0.4,0.0
805.0,0.2,0.0,0.0,0.0,1.4,1.6,0.4,1.0
791.8,0.2,0.2,0.2,0.0,1.2,2.0,0.0,1.0
833.0,0.2,0.4,0.4,0.0,1.0,1.6,0.0,0.0
891.0,0.0,0.4,0.2,0.0,1.0,2.0,0.0,0.0
831.4,0.0,0.4,0.2,0.0,0.8,2.0,0.0,0.0
776.4,0.0,0.4,0.6,0.0,0.6,1.8,0.0,0.0
727.6,0.0,0.2,0.4,0.0,0.6,1.2,0.0,0.0
667.6,0.0,0.0,0.2,0.0,0.6,1.0,0.0,1.0
598.4,0.0,0.2,0.4,0.0,0.2,0.4,0.4,0.0
599.2,0.0,0.2,0.6,0.0,0.2,0.4,0.4,0.0
602.0,0.0,0.2,0.4,0.0,0.4,0.4,0.4,0.0
610.6,0.0,0.2,0.4,0.0,0.6,0.6,0.4,1.0
682.4,0.0,0.4,0.4,0.0,0.8,1.4,0.8,0.0
719.6,0.0,0.2,0.0,0.0,1.0,1.4,0.4,0.0
761.2,0.0,0.2,-0.2,0.0,1.2,1.2,0.4,0.0
741.2,0.0,0.2,-0.2,0.0,1.0,1.6,0.4,1.0
766.0,0.0,0.4,-0.6,0.0,1.0,1.4,0.4,0.0
755.8,0.0,0.2,-0.6,0.0,0.8,1.0,0.0,0.0
749.4,0.0,0.2,-0.4,0.0,0.6,1.8,0.4,0.0
702.0,0.0,0.2,-0.4,0.0,1.2,1.8,0.4,0.0
712.0,0.0,0.2,-0.4,0.0,1.4,1.4,0.4,0.0
1251.6,0.0,0.8,-0.4,0.0,1.0,0.8,0.8,1.0
1182.4,0.0,0.6,-0.6,0.0,0.8,0.4,0.8,0.0
1170.6,0.0,0.4,-0.6,0.0,1.0,0.8,1.2,0.0
1124.6,0.0,0.4,-0.4,0.0,1.2,1.0,0.8,0.0
1198.0,0.0,0.4,0.0,0.0,1.2,1.6,0.8,0.0
1286.6,0.0,0.2,-0.8,0.0,1.0,1.6,0.4,0.0
1277.4,0.0,0.0,-0.6,0.0,1.4,1.8,0.4,0.0
1179.4,0.0,1.0,0.4,0.0,1.6,1.4,0.0,1.0
1186.2,0.2,0.6,0.2,0.0,1.6,1.4,0.4,0.0
1208.4,0.2,0.6,0.4,0.0,1.6,1.2,0.8,0.0
1166.2,0.2,0.6,0.0,0.0,1.2,1.0,0.8,1.0
1128.2,0.4,0.4,-0.2,0.2,1.6,0.0,0.8,0.0
1176.0,0.4,0.0,-0.2,0.2,1.0,0.0,0.8,1.0
1158.2,0.2,0.2,-0.6,0.2,1.0,0.0,0.8,4.0
1155.0,0.6,0.6,0.0,0.2,2.0,0.2,0.4,0.0
1169.2,0.6,0.6,-0.2,0.2,2.0,0.2,0.8,1.0
1160.4,0.4,0.8,0.0,0.0,1.8,0.2,1.2,1.0
1094.6,0.4,1.0,0.4,0.0,2.4,0.2,1.2,0.0
1131.6,0.4,0.8,0.2,0.0,3.6,0.2,0.8,3.0
1163.6,0.2,0.8,-0.6,0.2,3.2,0.0,1.6,1.0
1185.0,0.2,1.0,-0.2,0.2,3.6,0.0,1.2,0.0
1171.4,0.2,0.8,-0.8,0.2,3.2,0.0,0.8,0.0
1195.6,0.2,0.6,-1.4,0.2,2.8,0.4,0.8,0.0
1163.0,0.2,0.6,-1.4,0.2,2.0,0.6,0.8,1.0
1131.2,0.2,0.2,-1.4,0.0,2.0,0.6,0.0,1.0
1051.0,0.2,0.2,-1.0,0.0,2.0,0.6,0.4,1.0
1043.2,0.4,0.2,0.0,0.0,2.6,0.6,0.4,0.0
1051.2,0.4,0.2,0.2,0.0,2.2,0.2,0.4,1.0
1087.2,0.4,0.4,0.4,0.0,2.0,0.0,0.4,2.0
1038.4,0.4,0.6,1.0,0.0,1.6,0.2,0.4,4.0
1119.4,0.8,0.8,0.6,0.2,1.8,0.2,0.0,0.0
1148.6,0.6,0.8,0.0,0.2,1.8,0.6,0.0,3.0
1161.0,0.6,1.4,0.6,0.2,2.4,0.6,0.0,1.0
1106.4,0.6,1.4,0.6,0.2,2.0,1.0,0.0,1.0
1184.8,0.4,1.4,0.2,0.2,1.8,0.8,0.4,1.0
1196.0,0.2,1.0,0.2,0.0,1.6,1.4,0.4,1.0
1228.8,0.4,1.0,0.0,0.2,1.6,1.2,0.4,1.0
1214.0,0.4,0.6,-0.6,0.2,2.0,1.6,0.4,0.0
1251.8,0.4,0.4,-0.4,0.2,2.6,1.2,0.4,1.0
1261.6,0.4,0.4,-0.4,0.2,3.0,1.6,0.0,1.0
1200.6,0.2,0.6,-0.2,0.2,2.8,1.2,0.0,0.0
1205.2,0.0,0.6,0.2,0.0,3.0,1.0,0.0,1.0
1185.2,0.0,0.6,0.4,0.0,2.2,0.8,0.0,1.0
1173.4,0.0,0.8,0.4,0.0,2.2,1.0,0.0,3.0
1131.0,0.6,0.6,1.0,0.0,2.8,0.6,0.4,2.0
1203.8,0.6,0.8,1.0,0.0,3.0,0.6,0.4,1.0
1181.2,0.6,1.0,1.2,0.0,2.2,0.6,0.4,2.0
1205.4,0.6,1.2,1.2,0.0,2.6,0.4,0.4,0.0
1248.0,0.6,1.0,1.0,0.0,2.4,0.2,0.8,0.0
1275.4,0.0,1.0,0.4,0.0,1.6,0.2,0.4,0.0
1267.2,0.0,0.6,-0.2,0.0,1.8,0.2,0.4,1.0
1234.0,0.0,0.6,-0.2,0.0,2.2,0.2,0.4,1.0
1213.6,0.0,0.4,-0.2,0.0,2.2,0.2,0.4,1.0
1195.0,0.2,0.4,-0.2,0.0,2.4,0.4,0.0,0.0
1159.2,0.2,0.4,-0.6,0.0,2.6,0.8,0.0,0.0
611.6,0.0,0.2,-0.2,0.0,1.0,0.6,0.0,0.0
651.0,0.0,0.2,0.0,0.0,1.4,0.6,0.0,1.0
728.4,0.2,0.0,-0.2,0.0,2.2,0.4,0.0,0.0
705.2,0.2,0.0,-0.4,0.0,1.8,0.2,0.0,0.0
742.6,0.2,0.0,-0.2,0.0,1.4,0.2,0.0,1.0
809.2,0.2,0.2,0.0,0.0,1.8,0.2,0.0,1.0
807.0,0.4,0.2,0.0,0.0,1.6,0.2,0.4,0.0
719.8,0.2,0.2,0.0,0.0,0.8,0.4,0.4,0.0
694.6,0.2,0.2,0.0,0.0,0.8,0.8,0.4,0.0
704.0,0.2,0.2,0.2,0.0,1.4,0.8,0.4,1.0
635.2,0.4,0.0,0.4,0.0,1.2,0.8,0.4,0.0
622.0,0.2,0.0,0.2,0.0,1.0,1.0,0.0,0.0
660.0,0.2,0.0,0.2,0.0,1.2,0.8,0.0,0.0
695.0,0.2,0.0,0.2,0.0,1.2,0.2,0.0,0.0
625.6,0.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0
636.6,0.0,0.0,-0.2,0.0,0.4,0.4,0.0,1.0
603.4,0.2,0.0,0.0,0.0,0.6,0.6,0.0,1.0
664.0,0.2,0.2,0.2,0.0,0.8,1.0,0.0,0.0
654.2,0.2,0.2,0.0,0.0,1.0,1.2,0.0,0.0
650.0,0.2,0.2,0.0,0.0,1.0,1.2,0.0,0.0
866.4,0.0,0.2,-0.4,0.0,1.6,2.8,0.0,0.0
856.8,0.0,0.2,-0.4,0.0,1.0,2.0,0.0,0.0
861.0,0.0,0.0,-0.4,0.0,1.4,1.6,0.0,1.0
872.0,0.2,0.0,0.0,0.0,1.8,1.2,0.0,0.0
917.4,0.2,0.0,-0.2,0.0,1.8,1.4,0.0,3.0
975.2,0.6,0.2,0.6,0.2,2.2,0.8,0.0,0.0
951.2,0.6,0.2,0.6,0.2,3.0,0.4,0.0,0.0
981.0,0.6,0.2,0.6,0.2,2.4,0.6,0.0,0.0
998.8,0.4,0.2,0.4,0.2,2.8,0.8,0.0,0.0
960.2,0.4,0.2,0.6,0.2,3.0,0.4,0.0,1.0
902.6,0.0,0.2,0.2,0.0,3.4,0.6,0.8,0.0
915.0,0.0,0.2,0.2,0.0,2.8,0.6,0.8,0.0
913.4,0.0,0.2,-0.2,0.0,3.0,0.4,0.8,0.0
907.0,0.0,0.2,-0.2,0.0,2.4,0.4,0.8,0.0
890.0,0.0,0.2,-0.4,0.0,2.4,0.4,0.8,0.0
850.2,0.0,0.0,-1.2,0.0,2.2,0.4,0.4,0.0
828.6,0.0,0.0,-1.2,0.0,2.2,0.6,0.4,0.0
761.4,0.0,0.0,-0.8,0.0,1.8,0.8,0.4,1.0
768.2,0.2,0.0,-0.6,0.0,2.2,1.2,0.4,1.0
806.0,0.4,0.0,-0.2,0.0,2.0,1.6,0.4,0.0
863.8,0.4,0.0,0.4,0.0,1.8,1.8,0.0,0.0
910.4,0.4,0.0,0.2,0.0,2.0,1.6,0.0,0.0
942.8,0.4,0.0,0.2,0.0,2.6,1.4,0.0,0.0
936.2,0.2,0.0,0.2,0.0,2.6,0.8,0.0,0.0
915.6,0.0,0.0,-0.2,0.0,2.4,0.4,0.0,3.0
891.6,0.6,0.0,0.4,0.0,2.6,0.0,0.0,0.0
875.4,0.6,0.0,0.6,0.0,2.2,0.2,0.0,0.0
890.6,0.6,0.0,0.6,0.0,1.8,0.6,0.0,1.0
880.4,0.6,0.2,0.6,0.0,1.6,0.6,0.0,0.0
860.6,0.6,0.2,0.6,0.0,1.6,0.6,0.0,0.0
815.4,0.0,0.2,-0.2,0.0,1.0,0.6,0.4,0.0
810.0,0.0,0.2,-0.2,0.0,1.4,0.4,0.4,0.0
797.0,0.0,0.2,-0.4,0.0,1.2,0.8,0.4,0.0
760.4,0.0,0.0,-0.6,0.0,1.2,0.8,0.4,0.0
899.4,0.0,0.4,-0.4,0.0,1.4,2.0,0.4,0.0
887.8,0.0,0.2,-0.6,0.0,1.4,2.4,0.4,0.0
861.8,0.0,0.2,-0.4,0.0,1.6,2.0,3.8,0.0
843.8,0.0,0.2,-0.4,0.0,1.6,1.4,3.4,1.0
841.6,0.0,0.2,0.0,0.0,2.2,1.4,3.4,0.0
859.0,0.0,0.2,-0.2,0.0,2.2,1.2,3.4,0.0
883.2,0.0,0.2,-0.2,0.0,2.0,0.6,3.4,1.0
922.0,0.0,0.4,-0.4,0.0,1.6,0.8,0.0,0.0
947.2,0.0,0.4,-0.8,0.0,1.8,1.0,0.0,1.0
940.8,0.0,0.4,-1.0,0.0,1.4,0.8,0.0,1.0
977.0,0.0,0.6,-0.6,0.0,1.2,0.8,0.0,1.0
1055.2,0.2,0.6,-0.6,0.2,1.4,1.2,0.0,0.0
1064.4,0.2,0.4,-0.4,0.2,1.4,1.4,0.0,1.0
1069.0,0.2,0.6,0.2,0.2,1.6,1.6,0.0,2.0
1041.0,0.4,0.6,0.6,0.2,1.8,1.6,0.0,0.0
1010.8,0.4,0.4,0.0,0.2,2.0,1.8,0.0,0.0
901.4,0.2,0.4,0.2,0.0,1.8,1.4,0.0,1.0
916.4,0.4,0.4,0.4,0.0,3.0,1.2,0.0,0.0
925.8,0.4,0.2,0.4,0.0,2.4,0.6,0.0,1.0
966.0,0.4,0.0,0.2,0.0,2.2,0.8,0.0,0.0
966.6,0.4,0.0,1.0,0.0,2.0,0.6,0.0,1.0
1003.0,0.4,0.2,0.8,0.0,2.0,1.0,0.0,0.0
1026.0,0.2,0.2,0.6,0.0,1.2,0.8,0.0,0.0
977.2,0.2,0.2,0.4,0.0,1.6,1.0,0.0,0.0
945.8,0.0,0.2,0.0,0.0,2.0,0.8,0.0,0.0
964.0,0.0,0.2,-0.6,0.0,2.2,1.6,0.0,0.0
950.2,0.0,0.0,-0.6,0.0,2.4,2.0,0.0,0.0
911.6,0.0,0.0,-0.6,0.0,2.2,2.2,0.4,1.0
926.4,0.2,0.0,-0.2,0.0,2.2,2.6,0.8,0.0
952.0,0.2,0.0,0.0,0.0,1.4,2.6,0.8,0.0
926.0,0.2,0.0,-0.2,0.0,1.6,2.0,0.8,0.0
919.2,0.2,0.0,-0.2,0.0,1.2,1.2,1.2,1.0
938.8,0.2,0.2,-0.2,0.0,1.2,1.0,1.2,2.0
927.8,0.4,0.2,-0.4,0.0,1.4,0.6,0.8,0.0
934.6,0.4,0.2,-0.4,0.0,1.6,1.2,1.2,0.0
963.8,0.4,0.2,0.0,0.0,1.8,1.2,1.2,1.0
996.0,0.4,0.4,0.4,0.0,2.0,1.4,0.8,0.0
947.2,0.4,0.2,0.4,0.0,1.8,1.4,0.4,2.0
959.6,0.0,0.6,0.6,0.0,1.8,1.2,0.8,0.0
925.4,0.0,0.6,0.8,0.0,1.8,1.2,0.4,0.0
893.2,0.0,0.6,0.6,0.0,1.0,1.0,0.4,1.0
895.6,0.2,0.4,0.4,0.0,1.2,1.4,0.4,0.0
876.4,0.2,0.4,0.2,0.0,1.4,1.4,0.4,1.0
916.4,0.2,0.2,0.4,0.0,1.0,2.0,0.0,0.0
962.8,0.2,0.2,0.0,0.0,0.8,1.4,0.0,0.0
964.8,0.2,0.2,-0.2,0.0,1.0,1.8,0.4,2.0
944.8,0.0,0.6,0.2,0.0,0.8,1.2,0.4,0.0
993.2,0.0,0.6,0.2,0.0,0.8,1.6,0.4,0.0
977.4,0.0,0.4,-0.4,0.0,0.6,1.2,0.4,0.0
942.8,0.0,0.4,-0.4,0.0,0.6,2.0,0.4,0.0
938.4,0.0,0.4,0.0,0.0,0.6,1.6,0.0,0.0
941.2,0.0,0.0,-0.6,0.0,0.8,1.8,0.4,2.0
926.2,0.0,0.4,-0.2,0.0,1.2,1.8,0.4,0.0
873.0,0.0,0.4,-0.2,0.0,1.4,1.6,0.4,1.0
882.4,0.0,0.6,-0.6,0.0,1.4,0.8,0.4,0.0
904.0,0.0,0.6,-0.6,0.0,1.6,0.8,0.4,0.0
914.2,0.0,0.6,-0.6,0.0,1.6,0.6,0.0,0.0
898.8,0.0,0.2,-1.2,0.0,1.2,0.4,0.0,0.0
959.2,0.0,0.2,-1.4,0.0,1.2,0.4,0.0,1.0
998.2,0.2,0.0,-0.8,0.0,1.6,0.8,0.0,1.0
978.2,0.4,0.0,-0.6,0.0,1.4,0.8,0.0,0.0
976.0,0.4,0.0,-0.4,0.0,1.2,0.8,0.0,0.0
1009.4,0.4,0.0,-0.2,0.0,1.0,0.8,0.0,0.0
952.0,0.4,0.0,0.2,0.0,0.8,1.2,0.4,0.0
924.8,0.2,0.0,0.2,0.0,1.0,1.0,0.4,0.0
989.2,0.0,0.2,0.0,0.0,1.6,1.2,0.4,0.0
960.4,0.0,0.2,0.6,0.0,1.2,0.6,0.4,0.0
965.4,0.0,0.2,0.4,0.0,1.0,1.2,0.4,0.0
951.8,0.0,0.2,0.2,0.0,0.6,1.4,0.4,0.0
962.4,0.0,0.0,-0.2,0.0,1.6,2.0,0.4,0.0
921.2,0.0,0.0,0.0,0.0,1.4,2.2,0.4,0.0
944.2,0.0,0.0,-0.6,0.0,1.2,3.0,0.8,0.0
962.2,0.0,0.0,-0.4,0.0,1.2,2.6,0.8,0.0
881.4,0.0,0.0,-0.6,0.0,1.4,2.4,3.4,0.0
883.4,0.0,0.0,-0.2,0.0,0.6,2.0,3.4,0.0
941.6,0.0,0.0,0.0,0.0,0.8,2.6,3.4,0.0
942.4,0.0,0.0,0.0,0.0,0.8,2.4,4.4,1.0
960.8,0.0,0.2,0.0,0.0,1.2,3.4,4.8,1.0
1060.2,0.2,0.2,0.2,0.0,1.4,3.2,2.2,1.0
1122.4,0.2,0.4,0.4,0.0,1.8,3.8,2.2,0.0
1103.6,0.2,0.4,0.4,0.0,1.8,3.4,2.2,2.0
1140.4,0.4,0.6,0.6,0.0,2.4,3.4,0.8,1.0
1138.2,0.4,0.6,0.8,0.0,2.4,2.0,0.4,0.0
1155.8,0.2,0.6,0.8,0.0,2.0,2.6,0.0,0.0
1138.8,0.2,0.4,0.0,0.0,1.6,2.4,0.4,0.0
1162.2,0.2,0.4,0.4,0.0,1.4,2.8,0.4,0.0
1191.6,0.0,0.2,0.4,0.0,1.2,2.2,0.4,0.0
1168.4,0.0,0.0,0.2,0.0,0.8,2.6,1.2,1.0
1169.2,0.2,0.0,0.6,0.0,1.6,2.4,1.2,1.0
1185.2,0.2,0.2,1.2,0.0,1.6,3.2,1.6,1.0
1189.0,0.2,0.4,0.8,0.0,2.0,2.6,2.0,1.0
1153.8,0.4,0.4,1.0,0.0,2.0,2.8,2.4,0.0
1157.0,0.4,0.4,1.0,0.0,2.8,2.8,1.6,0.0
1143.6,0.2,0.4,0.4,0.0,2.2,4.2,1.6,1.0
1096.0,0.4,0.2,-0.2,0.0,2.6,3.8,0.8,1.0
1075.4,0.4,0.2,-0.4,0.0,2.2,4.6,0.4,0.0
1058.8,0.2,0.2,-1.0,0.0,2.2,4.8,0.4,0.0
1073.4,0.2,0.2,-0.8,0.0,1.8,5.0,0.4,1.0
1073.6,0.2,0.4,-0.4,0.0,2.2,4.2,1.2,2.0
1126.2,0.0,0.8,0.2,0.0,1.6,4.0,1.6,0.0
1111.2,0.0,0.6,0.0,0.0,1.6,3.4,1.6,1.0
1097.0,0.2,0.6,0.6,0.0,1.4,3.8,1.2,1.0
1090.4,0.2,0.8,0.4,0.0,1.0,4.4,1.2,0.0
1069.6,0.2,0.6,0.0,0.0,0.6,3.4,0.4,0.0
1011.6,0.2,0.2,-0.2,0.0,0.6,3.2,0.0,0.0
